country,horizon,mse,rmse,MAE,mape,mdape,smape,coverage
Eswatini,1077 days 01:33:54.782608688,40.312208493704524,6.072788124900659,4.414436473280421,1.5069834863262337,1.0137348468791008,0.8327011935865866,0.6915113871635611
Ethiopia,1077 days 01:33:54.782608688,59.15946207964495,7.54878188900029,5.7202989847884815,1.923322932239383,0.5863140619307459,0.8542212581685787,0.7846790890269151
Euro area,1077 days 01:33:54.782608688,9.693588158516985,2.981947439213715,2.2117908185331863,1.685207269511143,0.8382477371429935,1.1140881609026805,0.7349896480331263
Europe,1077 days 01:33:54.782608688,8.627630423923955,2.7765590714327555,1.9974341491852776,1.325307609695521,0.48271297297312954,0.7744170769783365,0.5693581780538303
European Union,1077 days 01:33:54.782608688,5.735304826216232,2.252809327612642,1.616592186102696,1.325201667874958,0.5393942676118293,0.655191422784108,0.5507246376811594
Fed. States of Micronesia,1077 days 01:33:54.782608688,12.702189463251267,3.4726036065124553,2.7964707833049753,1.5404970051028426,1.087037219255025,1.4084140227617798,0.6956521739130435
Fiji,1077 days 01:33:54.782608688,47.939021997107936,6.517848897441001,4.7782403303506955,1.538449517523076,0.940377599097318,1.125687203965104,0.7929606625258799
Finland,1077 days 01:33:54.782608688,16.6494946580929,3.9438054493074217,2.976371144689577,,0.8943350532624876,1.110347761252182,0.5859213250517599
France,1077 days 01:33:54.782608688,6.151987248910797,2.224847823283451,1.6344985927803042,1.1510500228235032,0.5111604173127832,0.6657592140713822,0.556935817805383
Gabon,1077 days 01:33:54.782608688,47.315553285435044,6.466848941464259,4.813065969346434,2.147386978410617,1.2711942216580316,1.2031429068934454,0.8095238095238095
Georgia,1077 days 01:33:54.782608688,287.2340921335963,16.540868093564466,11.0139185797184,2.362625457257576,1.111888781705473,0.9868424898814567,0.660455486542443
Germany,1077 days 01:33:54.782608688,6.676965353564021,2.5062669518715164,1.9665133511664812,1.5297615479064306,0.7357922813297002,0.8406291138691228,0.5279503105590062
Ghana,1077 days 01:33:54.782608688,57.426431037999244,7.2227119478726545,5.377306025689325,1.5800851604725417,0.9843183982368084,0.6926063865917215,0.5672877846790889
Greece,1077 days 01:33:54.782608688,23.84267478189893,4.771203464951432,3.382910833115455,,1.1073352988020158,1.1509437116596544,0.5507246376811594
Grenada,1077 days 01:33:54.782608688,45.53266829119581,6.5212587635953545,5.355175539314501,1.8435802687062028,1.158392922984075,1.4327762723014357,0.5652173913043478
Guatemala,1077 days 01:33:54.782608688,18.858593593030424,4.0682449516397154,2.8826429269382023,2.879331716538683,0.5424611682140698,0.6851867773176936,0.5755693581780539
Guinea,1077 days 01:33:54.782608688,7.028052648235321,2.595174958444067,2.0091761759431632,0.5983635104709871,0.37416452474351874,0.47726037601498794,0.5093167701863354
Guinea-Bissau,1077 days 01:33:54.782608688,38.897645460563666,5.5273867193153094,3.6421673777763104,1.0988967979030262,0.5552552018496061,0.8026209488575401,0.8405797101449275
Guyana,1077 days 01:33:54.782608688,162.816494401509,11.49778431922452,7.643711065702888,8.820749130029638,1.3045658833336276,1.092360431148598,0.6086956521739131
Haiti,1077 days 01:33:54.782608688,28.59266386591562,5.17089838435208,4.034461003426231,3.649016720388705,1.3021057565596095,1.3537511040889676,0.6542443064182194
Honduras,1077 days 01:33:54.782608688,20.986110794268356,4.347797466445813,3.2096563630860175,1.7967902287725912,0.582806890586038,0.6859389989140391,0.6853002070393375
Hong Kong SAR,1077 days 01:33:54.782608688,28.058244009409833,5.113392431094679,4.091516838197171,0.8911139883049178,0.7850171160224532,1.0577230311750472,0.6273291925465838
Hungary,1077 days 01:33:54.782608688,21.096584144764172,4.488711252215908,3.6147814076688083,2.7249065314605256,1.1096247257556926,1.2791691856597334,0.5962732919254657
Iceland,1077 days 01:33:54.782608688,37.495339598935324,5.819028609774002,4.509993282295803,4.308652766029192,1.1123370150485608,1.2194669824815465,0.587991718426501
India,1077 days 01:33:54.782608688,10.62413100470584,2.900328259754311,2.2519445876904722,0.45825727101598823,0.2609667428874155,0.3529372984731201,0.629399585921325
Indonesia,1077 days 01:33:54.782608688,30.777543829251115,4.961718292736423,3.6160913538583332,0.7733085120005179,0.44972429366053324,0.6992927227724143,0.6956521739130435
Iran,1077 days 01:33:54.782608688,313.8933935063925,15.006676058654005,9.202628910703572,8.50765208599304,1.884996988017533,1.1234625959000009,0.8902691511387164
Iraq,1077 days 01:33:54.782608688,546.0508964679708,22.469445199618118,19.06904017541976,3.1367664633161136,2.0532998333975683,1.2841167088428536,0.6542443064182194
Ireland,1077 days 01:33:54.782608688,40.37487962187642,6.070534840166859,4.931463307734968,,0.8889448324310828,0.8831111242992874,0.3498964803312629
Israel,1077 days 01:33:54.782608688,10.454151778364734,3.1728321478843737,2.5531194052016732,3.1059324755600977,0.4622306808845148,0.6474272147649558,0.6190476190476191
Italy,1077 days 01:33:54.782608688,8.608837778851658,2.811285086588865,2.0746098909877486,,1.0052490342465918,1.1400941407976077,0.5652173913043478
Jamaica,1077 days 01:33:54.782608688,15.492887497139634,3.619146341660619,2.687674462219989,1.6104655644836738,1.066132613997068,1.2892869466209689,0.7246376811594203
Japan,1077 days 01:33:54.782608688,7.328061402897896,2.5736081064060907,2.118327220597956,,1.0651444737982854,1.3677306926171307,0.5548654244306418
Jordan,1077 days 01:33:54.782608688,67.61121188924311,7.823639822083682,5.84302233574455,1.5343682411559905,1.0374435721624737,1.1212107704884267,0.7080745341614907
Kazakhstan,1077 days 01:33:54.782608688,74.71460810722563,8.468742899691813,6.02568787353926,2.2958667399957235,0.8518390881659391,0.8668130013139473,0.5652173913043478
Kenya,1077 days 01:33:54.782608688,13.311537800021743,3.513664438748993,2.865553081310376,3.289473129253602,0.7406957001221262,0.9598522528540608,0.5486542443064182
Kiribati,1077 days 01:33:54.782608688,19.425519455966036,4.1452648936797285,3.6129861330864768,,1.7747501753562063,1.4109764667723241,0.556935817805383
Kosovo,1077 days 01:33:54.782608688,20.171346266728438,4.371907837316311,3.4658917727265393,2.07874188707376,0.7765697740079648,0.8462637014345051,0.6211180124223602
Kuwait,1077 days 01:33:54.782608688,574.3784847920072,23.00279255262574,17.637208246721848,7.02053572254759,3.121286609889066,1.3224429731463812,0.7515527950310559
Kyrgyz Republic,1077 days 01:33:54.782608688,86.923763550193,9.030552009665355,5.771440264976525,,0.8437093989670417,0.8995368750942314,0.6459627329192547
Lao P.D.R.,1077 days 01:33:54.782608688,31.231741690584,5.3801129552371325,4.031304008403517,1.3965027716423475,0.4549848798943827,0.7950103600628118,0.6521739130434783
Latin America and the Caribbean,1077 days 01:33:54.782608688,24.196042273027874,4.547823977829741,3.2447073336159686,2.763104510404732,0.903630406909558,0.9582487260175402,0.6066252587991718
Latvia,1077 days 01:33:54.782608688,81.1624752528796,8.78763676627047,6.178814486479315,1.5117400884636172,1.0191072623214243,0.9756650255788927,0.5631469979296065
Lebanon,1077 days 01:33:54.782608688,701.0873148441965,23.571514852749196,15.112810011548136,2.760226014656022,1.6486631251522916,1.3755393386528243,0.8198757763975155
Lesotho,1077 days 01:33:54.782608688,8.939186449179143,2.8926126382774786,2.36212833659724,1.088885408895812,0.6306032128170537,0.6463565269724808,0.5921325051759834
Liberia,1077 days 01:33:54.782608688,73.66790293548273,8.155590684407594,6.876778634370759,,1.1985181008712449,1.5245281819523384,0.7080745341614907
Libya,1077 days 01:33:54.782608688,475.4503816074563,20.44830499062719,14.195425905178023,3.5643980262473307,1.205648733443126,1.5283450542700732,0.6314699792960662
Lithuania,1077 days 01:33:54.782608688,21.141567721770098,3.6886155209362395,2.2478931041916224,,0.2360371341788268,0.4180591855455337,0.6169772256728778
Luxembourg,1077 days 01:33:54.782608688,17.581787581008825,4.126126901653849,3.3196013599049525,1.6196933531940916,0.7249965154669787,0.7602908578105397,0.598343685300207
Macao SAR,1077 days 01:33:54.782608688,409.04332730332874,18.834056683541178,14.861670032235738,3.8667969799893047,1.4850184376812958,1.2511124914858343,0.7660455486542442
Madagascar,1077 days 01:33:54.782608688,28.210571205898535,5.056747684563999,3.615871028015724,,0.6437657418058399,0.7813522950684662,0.6811594202898551
Major advanced economies (G7),1077 days 01:33:54.782608688,5.685496057474932,2.2938647932463194,1.6366988087267527,,0.3849829810380873,0.5694955857416177,0.6583850931677019
Malawi,1077 days 01:33:54.782608688,36.70388022869104,5.955657456179716,4.572946096247511,2.329538862966089,0.8041765555721997,0.8048040494109995,0.7101449275362319
Malaysia,1077 days 01:33:54.782608688,25.815127214029317,4.578918072925818,3.314800288736601,0.8633140604825482,0.3088307321077688,0.6116382053246896,0.6542443064182194
Maldives,1077 days 01:33:54.782608688,147.42052304026433,11.290430428378306,7.885877502305232,0.7999939493800785,0.6211627568934568,0.9059871548104014,0.6625258799171843
Mali,1077 days 01:33:54.782608688,26.88793454891652,5.127717039719315,4.252918134616963,5.055762777331565,1.0114107413773339,0.8267759986218021,0.7122153209109731
Malta,1077 days 01:33:54.782608688,24.605145627910883,4.746685861100617,3.792579825005126,2.3765716336448497,0.6358454167511173,0.8954321156462743,0.47204968944099374
Marshall Islands,1077 days 01:33:54.782608688,13.269647319932574,3.5542337340442347,3.022824158972121,1.8567574960423192,1.0079151071943633,1.418265837916494,0.6149068322981367
Mauritania,1077 days 01:33:54.782608688,27.734524771048996,5.084229057177977,3.960159796482718,,0.8401423195376274,0.9749308459032728,0.7660455486542442
Mauritius,1077 days 01:33:54.782608688,38.79796995552118,5.885450519537295,4.223162169628888,0.9874120984373015,0.5491806311341361,0.5766141330498975,0.6418219461697723
Mexico,1077 days 01:33:54.782608688,56.296797912251435,6.963366515280523,4.89311944891769,,0.8903656157912292,1.1797844259509327,0.6169772256728778
Middle East (Region),1077 days 01:33:54.782608688,27.3769351246183,5.118289142202544,4.449933069192802,2.7554462725070725,1.308309243749937,0.9645660937309055,0.41200828157349895
Middle East and Central Asia,1077 days 01:33:54.782608688,13.414191541689823,3.5450704708896748,3.0227700789471683,2.8277915108255245,0.8233578633163355,0.7042808302292956,0.43892339544513453
Moldova,1077 days 01:33:54.782608688,140.59392464625,11.614376200122479,8.820489759172396,3.460676284640193,1.2115374897349203,1.0757986696372843,0.5362318840579711
Mongolia,1077 days 01:33:54.782608688,54.83628760486989,7.3215257560465945,6.308524383185628,1.5705682685461235,1.1083505569603833,1.312404138849911,0.3436853002070393
Montenegro,1077 days 01:33:54.782608688,43.00712176903799,6.396897000346792,4.822265838069105,1.5986156243823086,0.7878175965864429,1.0842883753568135,0.6521739130434783
